1.00,Boys dont wanna seem like bitch thats why they dont express feelings like us females do
1.00,"Boys want bad bitches , and dummies. Men want strong women who respect themselves and support his grind while handling hers."
1.00,Boyyyyy if I had a bitch who pussy taste lil mama's spaghetti.... THAT WOULD B 1 HAPPY BITCH!!!&#8230; http://t.co/2Qy0dQokmg
1.00,Brackin in da bity boolin wit sum bitches straight bleedin
1.00,Brad Pitt is older than Charlie Sheen. What the fuckkkkkkkkkkkkk.
0.00,"Brady heard yall say he was washed, now he washing the league on you hoe ass niggas."
1.00,"Brag bout your hoes, you prolly get 0 to no pussy."
1.00,Brag to you about the hoes he hittin and when you ask for a pic he show you some sorry ass female.. Then all you can do is laugh..
2.00,Brandon Jennings trash
1.00,Break shit fuck the law....grrrr...fuck that shit...punch that bitch!
2.00,Breakfast fried chicken jerk chicken Tater tots white rice nd press yellow rice nd beans Mac nd cheese http://t.co/Usz8gJnZl0
2.00,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&#8230; http://t.co/UajUkcoAfV
1.00,Breaking News: ur a little bitch
1.00,Breaking yo bitch like a KitKat nigga
1.00,"Breakup Anthem &#128680;&#128680;&#128680;""We threw shidd lemme just fall back pick up my side hoes cuz i stayed in contact"" &#128526; https://t.co/bnqd4FifRq"
1.00,Breezy gotta sleep this hoe
1.00,"Briahna told me the best advice I ever gave her was that it ""aint nothing to cut dat bitch off"" lmao."
1.00,"Brie said ""We were together since before we were born."" You guys are twins.. duh bitch. Omg who wrote the script?! #BellaTwins"
2.00,Brilliant job by @NelsonCanache to limp it back to the pits without causing a yellow. Wish he didn't need to though. #PLM
1.00,Bring a niggah some icecream
1.00,Bring another bitch for a real nigga.
1.00,"Britt attitude be for no reason , bitch mad at breakfast &#128514;&#128514;"
1.00,Bro I'm bored then a hoe rt
0.00,"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh"
1.00,Bro what in the fuck y'all bitches thinking ... That is not ok
1.00,"Bro's before hoes, not bro's over your girlfriend"
1.00,"Bro's before hoes, not bro's over your girlfriend..."
1.00,Broke bitches be like oh he Got MONN-NEYYY
1.00,Broke bitches make me sick
1.00,Broke bitches on my tl...
1.00,Broke bitches that talk shit those the ones that I stunt for &#128526;
1.00,"Broke bitches that talk shit, now them the bitches I stunt for &#9994;"
1.00,Broke hoes always wanna argue u ain't ate all day were u get that energy from &#128514;&#128514;
1.00,Broke pussy boy Deion's record.
1.00,Broner would still knock half u niccas out
1.00,Brooo Chinese sounds goooood then a hoe rn but my momma making carne con chile so I guess I'm gucci with that &#128527;&#128076;
1.00,"Brooooooo that wingstop went sooooo clutch, I straight ran through that hoe!!"
2.00,Brown is a color so my eyes are colored
2.00,Brownies brownies brownies
2.00,Browns and redskins shouldn't be considered nfl teams
1.00,Brrr hoe dichter bij het Sint gebeuren hoe racistischer de drek op twitter en het komt nagenoeg alleen van de proZwartePieten hoek. Engvolk
1.00,Bruh I'm ready to get this four wheeler that bitch is fast asf
1.00,Bruh RT @share_ps4: He def wanted to call L Rock a nigger in that last RT LMAOOOOOOOOOOOOOOOOOOOOOOOOOOOO
1.00,Bruh bitches be wearing heels and club outfits to school and shit &#128553;&#128514;&#128128;
1.00,Bruh leave it to the coins coons
1.00,Bruh this niggah always falls asleep ! &#128530;&#128529;
1.00,Bruh went so hard on that bitch he deserves pimp of the year
1.00,Bruh. Sasuke and Sakuras daughter gonna be a bad Uchiha bitch
1.00,Bruh. pt. 2 jaxon1114 killed this hoe too last night while we was sleep. http://t.co/F1Choia21G
2.00,Bruh... @theofficialeg10 soo trash....
1.00,Bruhhhh hoes ass laws had to fuck up the fun &#128532;&#128532;
1.00,Bruised ankle is a bitch
1.00,"Brutus looking girl getting off the elevator as I'm walking into a different one... No bitch u can't come in, u can't u can't come in."
1.00,Bryant must think he's so cute going out w his stupid ass friends and leaving me here but watch when he gets back &#128074;&#128165;&#128074;&#128162;&#128074;&#10024; lil bitch
1.00,Bsd bitch make it clap
1.00,Bt bitches &amp;&amp; niggahs always had there hand out
1.00,"Bt dubz, ur best pals bitch about u to me quite often... #stoplivingafuckinglie #hatredisincreasing"
1.00,Buddy a fruit &#8220;@Deion_MVO: @Vonteeeeee Brandon said you a dirty ass coon&#8221;
1.00,Buddy drug the whole train lmao good ... extra ass hoes
1.00,Buddy slapped his rent stress out on that messy bitch. What I done told u hoes bout New York niggas &amp; they temper? #TrainVideo
1.00,Build a bear &lt;&lt;&lt;&lt; build a bitch
1.00,"Bull color schemes?

DULL, you stupid bitch. DUKE WEARS BOLD PASTEL COLORS.

Bull makes no sense."
1.00,Bullets stick to a nigguh damn liver
0.00,Bullets through a nigguh tru jeans
1.00,Bullying laws are for pussies.
1.00,Bum ass hoe
1.00,Bum bitch won't even my type
1.00,Bumoose ducking those insults like a scared white pussy
0.00,Bumped into a bitch that filed for sexual harassment at work against a co-worker...I aint been so shook in my life
1.00,Bumpin that nigga nigga Rick Ross B.M.F this hoe going harrrrd highh outside enjoying this weather
1.00,Bunch of hurt niggas &amp; bitches on my IG timeline tonight.. Muhfuckas lame as hell b
0.00,Burn bitch http://t.co/63FmrF0g5j
2.00,Burnating all Yankees and their thatch roof cottages!!!!!! #Astros http://t.co/j3dZiwBDt0
2.00,Burritos are trash
1.00,Bussin bitches with my Gwale' Gwalas
1.00,Bussy RT @MrTriskaideka: Is that avi pussy poppin on a handstand??
1.00,"Bust a nicca head,smack a ho,shoot the club up! &#128514; &#128266;&#128266;&#128131;&#128131;&#128131;"
1.00,"Bust a nicca head,smack a hoe and shoot the club up! &#128514;RT @Yes_Yes117: @DaRealQuitaM @VonshayeB So what we doing??"
1.00,Bust in dat bitch face I don't want sons! -- @Icewear_Vezzo
1.00,Busted my lip playing ball so now I can't enjoy pussy and this delicious MANGO
1.00,But Carl is a bitch &#128526;
2.00,But I callin out da race card. Ain't no colored podcasts out dare
1.00,But I can't buy tomorrow. That's why I go hard hoe.
1.00,But I can't get her to smoke unless I bitch about it. The struggles of having a girl who doesn't... In actuality it's a great thing.
1.00,But I have the hoes &#128542; http://t.co/XmFcV9rmV5
1.00,But I'm calling this bitch yeah ok after you called me I return calls especially if it ain't my girl&#8230; http://t.co/6sSxOpuHge
0.00,But atleast they let me know...ur a faggot if u keep those type of twitter secrets
1.00,"But bitch you gon shave or wax that pussy before I bless it, Foh."
1.00,"But bitches are crazy, I'd be in jail for sure"
1.00,But bitches be mad than a Mf when they don't know what I'm doing &amp; how I getting it &#128175;
1.00,"But if you knew , bitch you'll do better &#128074;"
1.00,But no one calls him a pussy for his injuries
1.00,But not prettier than Amber's. RT @YumiYoko: Her pussy is pretty
2.00,But rich is a light skin coon. So it's expected.
1.00,But she a bad bad bitch make you late for it.
1.00,But she can shade the shit out a bitch RT @axolROSE: #YourWifeCantRead
1.00,But she is a hoe.? &#8212; idk about that http://t.co/eccFBqzlKZ
1.00,But staying up gon be a bitch.
1.00,But they only talk on twitter bc pussies in real life
1.00,But this emotional shit is absolutely for the birds.....
1.00,But who is me &#128129;to TALK &#128266; about the next bitch flexing &#128170; when&#9757;&#65039; I done don it before &#128588;&#128077;&#128591;
1.00,But why did this bitch just follow me...don't even like u @_graceexo
1.00,But why does my school always have prom on Friday the 13th like this isn't some Freddy Vs Jason shit Even tho some bitches gonna look it &#128554;
1.00,But yall niggas wanna call these women hoes when they leave you for a nigga that appreciates her. Fuck you lil niggas.
1.00,But you bird ass niggas out here getting your feathers ruffled just shook. And ain't no such thing as a half way crook.
1.00,But you can't tell a broke bitch nothin &#128514;&#128514;&#128514; &#128056;&#9749;&#65039;
1.00,"But you love me, you don't wanna be with nobody else, blah blah.. Bullshit fa the birds.."
1.00,"But you.. Nvm @BJayBlast: I don't see why men disrespect women by calling them offensive names like ""bitch"", ""hoe"", ""slut"", or ""female"". Smh"
1.00,"Butler Unchained Review http://t.co/HXyYUjmOrm Short version, whitey sucks and a potentially positive film is simply anti-white agitprop."
1.00,Butters get all the hoes
1.00,Bye bitch.
2.00,"Bye, Bye Charlie Strong."
1.00,Bytch was an infant... &#171;@Mr_JSmart24 How the hell this bitch 18 talking bout how much she remember bout Pac before he died!?!&#187;
2.00,CAIR Publishes a Hit List for Jihadis http://t.co/hvVfXypmHm via @RealJTP If you are a red blooded #American you may be on the list..
1.00,CEBROS and corporate hoes
1.00,CLEARY diz princess iz a bad bitch. http://t.co/jV1SA1b2xw
1.00,CNT nobody be mad at who he choose to be with I can't be mad at no bitch its the nigga so hay
1.00,"COME TO TND!!!! Atrocities starts at 7, followed by Lost Cause, Auramea, Night Verses, and NORMA JEAN! Let's fill this bitch."
1.00,Caleb needs to stop being a little bitch.
1.00,Caleb's a dick and Hanna's a bitch I hate them both now &#128554;&#128545;&#128545;&#128545;
2.00,California has gangs because California is trash.
0.00,California is home to skater trash.
1.00,"Call a hoe a hoe, and a rat a rat"
1.00,Call a negro
1.00,Call dat bitch... http://t.co/p50wtGrz8a
1.00,"Call me a dumb bitch but ion even know wtf ""Ebola"" is &#9995;&#128514;"
1.00,Call me a fag but I love when people turn their heads or look out of their cars when I drive by cause they head me slumpin. Bitches love it
1.00,Call me ghetto if you want but I'm walking to and from class with my bonnet on my hair.
1.00,Call of duty out this bitch
1.00,"Call when you grow up. If you live that long. Sorry for parents with such poor skills they got you .@Fuck_slums: @veritaz old bitch"""
1.00,Called Eddie a hoe.... By mistake doe. Lol
1.00,Calling it am early night heartache is a bitch #broken
2.00,"Calling out teabaggers, conservatives on their BS: http://t.co/l8Qx8RMjrG via @YouTube"
1.00,"Calling these nasty hoes out! 
Mrs. Wells is too real&#128514;&#128514;&#128514; http://t.co/D4EnQkDswR"
1.00,Cam Newton is Such a little girl like grow up and quit actin like a bitch
1.00,Cam Newton is such a pussy he needs to grow up and learn he isn't a hotshot any more
1.00,Came home and found my cat sleeping on my pillow ;c I love that niggah.
1.00,Camo day! Catch me at school huntin' for basic bitches http://t.co/NPiq0jS5uz
0.00,Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing
2.00,Can Charlie Crist pull one over on Rick Scott? Well he did pull one over on #floridaprimary dems tonite. #TPOT #Election2014
1.00,Can Dick Sherman get caught doing blow of a tranny hooker some time soon please? Preferably Pete Carroll
1.00,Can I bring another bitch can we have a threesome or nahhh
1.00,Can I bring another bitch or nah
1.00,Can I bring another bitch or nah?
2.00,Can I double stuff your Oreo?
1.00,Can I get some good neck out dis hoe?
1.00,"Can I have a bad bitch without no flaws?
Come to meet me without no drawers?"
1.00,Can I have a bad bitch without no flawwssss
1.00,Can I pay you to stop being a Lil bitch? Gah damn shut the fuck up!
1.00,Can I sit on your face &#8212; Sit on a hot stove bitch http://t.co/XPauwp43OA
1.00,Can i bring another bitch or nah
1.00,Can my school please fuckin remove these random ass trash cans in the middle of the hallway that I always fuckin run into
1.00,Can never follow bitches who's bios look like this http://t.co/tHk9mnQtrg
1.00,Can really hold phone convos in my house with this trash ass service
1.00,Can someone beat Justin beibers ass? He's such little pussy.
2.00,Can someone get me cheese and crackers
2.00,"Can someone please explain to me, Why are the birds so angry &amp; destroying pigs' homes?"
1.00,Can someone treat me to some grub? I'm broke bitch over here.
1.00,Can these birds shut the fuck up
1.00,Can this bitch already update &#128530;
1.00,Can this bitch hurry up... #INeedMyEigth
1.00,Can this bitch sit the fuck down and shut the fuck up
1.00,Can u say hoe hoe hoe? Ewww she was nasty. I was so mean to her on the daily. I'll spare the details lol.
2.00,Can we bomb the selfie-monkey out of my timeline?
2.00,Can we revisit @ChairmanL's idea of two teams of @Yankees playing against each other? I would like to see a game every now &amp; then.
1.00,Can you catch a box hoe
1.00,Can you catch a box hoe ?
1.00,Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful
1.00,Can you let me stretch that pussy out or nah
1.00,Can you let me stretch that pussy out or nahhh
1.00,"Can you really take dick or nah?
Can I bring another bitch or nah?"
0.00,"Can&#8217;t wait to humble these niggas in the playoffs again. Until then, good job hoes"
1.00,Can't be a major nigga with a minor hoe
2.00,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.
2.00,Can't beat a score of 12 on flappy bird #givingup
1.00,Can't even sleep in the fucking car because this mother fucker drives like a retard and pumps the breaks too hard
2.00,Can't find my BC powder .. I'll just chug this children's Advil
1.00,"Can't fuck wit no bitch ugly friends,"
1.00,Can't fuck with a coon ass girl bruh
1.00,Can't fuck with no bitches. Just can't do it.
1.00,Can't get no money from me you silly hoe
1.00,Can't get no pussy to Kirk Franklin idc how long it's been for ya
1.00,Can't have a bitch with no future or goals. I love kids but if you're not a parent first I can't deal with you
1.00,Can't keep a bitch but its cool cause money still around
1.00,Can't keep a shallow bitch if ya pockets ain't deep.
1.00,"Can't let nobody play my gta, bitches like using up all ya ammo n gettin ya dude kilt by the cops"
1.00,Can't neva be a sucka for no bitch.. That ain't me
1.00,Can't no hoe #FixMyLife
1.00,Can't save these hoes
1.00,Can't stand a bitch that always feels the need to be doing somethin. Sit your ass at home and be bored you ain't gotta be a hoe all the time
1.00,Can't stand a nigga that curve his boys for some hoes
1.00,Can't stand a sob ass bitch
0.00,Can't stand bitch ass niggas.
1.00,Can't stand ghetto ratchet ass mofos &#128078;&#128530;
0.00,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage"
0.00,Can't stand that faggot.
2.00,"Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool. 

Getting beaned would be better!"
1.00,"Can't stand when I see a female just get out of relationship &amp; 2 days later their ""talking"" to another guy , hoes gonna be hoes smh"
2.00,Can't stop eating graham crackers
0.00,Can't take u coons nowhere &amp; I mean nowhere
2.00,Can't tell if Mexico has been impressive or if Brazil has just been trash today
1.00,"Can't tell me shit, cuz ion care bitch."
1.00,"Can't trust every face, bitch you gotta watch em'"
1.00,Can't trust these bitches. And these niggas either.
1.00,Can't trust these hoes... And when I say hoes I mean dudes to
1.00,"Can't turn a hoe into a house wife, #Fact"
2.00,"Can't wait till I get my full appetite back. Only ate a half ghetto sandwich. No lettuce, no nothing."
1.00,Can't wait till my bitches get here &#128131;
1.00,Can't wait to put this down payment on my bitch
1.00,Can't wait to see my bitch dutchess
1.00,Can't worry bout a bitch that ain't worried bout me
1.00,Cancel that bitch like NINOOO
1.00,"Cancel that hoe! ""@SB_Nick: It ain't nothing to cut that b!tch off!"""
1.00,"Cancer is a hoe y'all pray for the people who have it. http://t.co/4XgEQMrZq5"""
1.00,Cant handle this bitch and her elbow fat
1.00,Cant play No games wit deze niggas or bitches &#128581;&#128299;
1.00,Cant wait! RT @StrictlyKeyz All niggas wanna do at 45 is pop Viagra and pop young bitches
1.00,Cants da coloreds and da white folk gets along? We all be da same cept da colored men gots da bigga dicks
2.00,Cardinals score 1st. They lead 1-0 in the top 3rd with birds on base. #NLCS #SFvsSTL
1.00,Carl try eat the pussy but that big ass nose be fucking shit up
1.00,Carol is gonna George and Lenny this bitch.
1.00,Carrahs a bitch...
1.00,"Carter needs to shut the fuck up, fucking bitch ass always trying to start shit"
2.00,Casey Matthews is so trash this is BIG
1.00,Catch me fuckin off tonight @viplounge901... #NoLineNoWait in that bitch as well... #MeetMeThere http://t.co/ZQvGMLzqfE
1.00,Catch me on the episode of Vampire Diaries tomorrow night. I bitch slap @KatGraham
1.00,Catch this jet hoe
1.00,Catch up with the Lingo itty bitty bitch
1.00,Cause I'm a trophy hunting little bitch
1.00,Cause I'm the type of NIGHHA to joke on you or to play around so don't be a little bitch
1.00,Cause LSU trash RT @BreesInDaCut: Why they doin the College Playoff ranking shit so early?
1.00,Cause bitch. I rather eat pussy then get mine ate.
1.00,Cause you know.. Y'all hoes play entirely too much.
2.00,Cavs trash too
1.00,Cay got her whole lit new clicc from her school &amp; be on that bitch shit too me like ? Okay but anyways WE still DEM GIRLZ
1.00,"Cay said ""well bitch I THOT you was on house arrest so you ain't walking NO WHERE!"" &#128514;&#128557;&#128514;OMG I hate her"
0.00,Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again
1.00,Celebratin while you hatin bitch.
1.00,Celebrities teeth really be white as shit. I mean don't get me wrong my shit aint yellow by far but I need whatever toothpaste they be using
0.00,"Celtic means white trash. If someone says they're Celtic, it means they're white trash."
2.00,"Chaber Books: BRAGADAYJAH 24 http://t.co/bTMLYNNKZp: Nimrod the Cushite, first king of the earth. See Bragadayjah 24"
2.00,Chaber Books: BRAGADAYJAH 315 http://t.co/qTr6lzCsdj: Further restrictions on eating certain insects and birds
1.00,Chad Jordan in this bitch.
2.00,Chance is trash
1.00,Chances make champions nicca ain't nothing stopping you
1.00,Chances make champions nicca ain't nothing stopping you!
1.00,Change the game on u bitches&#128526;
2.00,"Char-broiled #cod, yellow #rice, saut&#233;ed spinach and artichoke hearts. Made with love for @voxpulchra.&#8230; http://t.co/vWjWlghRGO"
1.00,Charlene crave colored cock
2.00,Charles Tillmans' eyes are more yellow than corn
1.00,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
2.00,Charlie Baker for Mass Gov..the most lib newspaper in most lib state supports 'R' for Gov! DoG http://t.co/DRSXOzTRUI via @BostonGlobe
2.00,Charlie Baltimore look good for 45 &#128563;
2.00,Charlie Clips vs Yung Ill review http://t.co/TwHJ0w1QJQ
2.00,"Charlie Crist (R, I, D - FL) rumored to demand a recount. #sayfie"
2.00,"Charlie Crist Losing 50,000 Florida Jobs To Raise Minimum Wage Is &#8216;Worth It&#8217; - Conservative Byte http://t.co/y3JYJ2Yf4L via @conservativebyt"
2.00,"Charlie Crist and Rick Scott are both scumbags, however interesting that Crist has yet to run one, just one, positive political ad."
2.00,"Charlie Crist has asked to keep polls in Broward open until 9pm, claiming long lines. Media reports say turnout light in Broward."
2.00,"Charlie Crist wins Democratic primary in Florida governor's race, AP projects http://t.co/Gy9uRBtQ1q via @WSJ"
2.00,"Charlie Crist, outlawed, hated, rediculed and vilified for shaking the President's hand. What a country! What a democracy!"
2.00,Charlie Daniels Goes Off on &#8216;Satanic Evil&#8217; http://t.co/3haWjFavUz
2.00,Charlie Daniels couldve done a better job! #MNF
2.00,Charlie Furbush #WhyDidIGoogle @midnight
2.00,Charlie Jacobs got confused about the ice bucket challenge and instead dumped a bucket of diamonds on his head.
2.00,"Charlie Kimball: ""I had nowhere to go"" http://t.co/x5gyZ46koT #IndyCar #MAVTV500"
2.00,Charlie Parr! Mountain top music Fest http://t.co/bG3UWdPZnn
2.00,"Charlie Rangel: Some Republicans 'Believe That Slavery Isn't Over' | Truth Revolt: http://t.co/NpbdPk0Cqz 
Bam, Race Card Vote Democrats out"
2.00,Charlie Sheen
2.00,Charlie Sheen never disappoints.
2.00,Charlie Sheen wants to return to 'Two and a Half Men' | http://t.co/kVMDoGDcLQ
2.00,Charlie Sheen's Video Message to President Obama http://t.co/kCRWTbCqZd
2.00,Charlie and I!:) love that dog!!:) http://t.co/8AQXiYg6Ov
2.00,Charlie and Ron has constantly put out heat for their entire careers
2.00,Charlie bit me
1.00,Charlie horses suck ass #ouch
1.00,Charlie is an ol' hatin' fool! #Scandal
2.00,Charlie is so adorable. http://t.co/TMpBYyjGFL
2.00,Charlie looking like he's the one that made that 3.
1.00,Charlie not fukin around in Austin.. Every week somebody getting kicked off the team.
2.00,Charlie xcx is bae
1.00,Chase really got hoes in every state it's crazy his @ name the truth
1.00,"Chase the pussy, it's a sin. Falls in ya lap, it's a blessing."
0.00,"Chasing these hoes, better get cash nigga"
1.00,Cheated my way to get? Hahaha this bitch funny if youre so worried about me then stop subtweeting me dumb ass
1.00,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
1.00,"Cheating isnt about good women and hoes.. Simply about an alternate nut.. RT @whoelsebutkey: Niggas cheat on good women everyday, B."
1.00,Check his hoe for I check her &#128175;&#128129;&#128581;&#128079;
1.00,Check your slutty fat girl friends instagram pics.See if she don't have five niggaz in every pic thirsting for fat girl pussy.
2.00,Cheeky thoughts as the rooster crows.
2.00,Cheer up Charlie.
2.00,Cheers young lady RT @shik702 @BmoreHumble foreverrrr younnnnng *grabs flask and chugs*
1.00,Cheese bitch chupacabra looking fuxk http://t.co/gWhNZ0JCb1
2.00,"Cheez-Its, Honey BBQ Lays, Oreos and a monstrous glass of 2% right now. I'm the skinny-fat poster boy."
1.00,Chicago hoes love pink lipstick &#128530;&#128533;
1.00,Chicago niggas tell bitches anything when they tryna do dat mfa..!!&#128553;&#128514;&#128514; https://t.co/tJONJlJyM4
1.00,Chick fil a wasn't about anti gay. It was about the first ammendment. If you didn't get that then you have no right to bitch about rights.
1.00,Chick got a man but no edges. Niggas got hoes but no diploma . Damn
1.00,Chicks be mad at me for tweetin about hoes like I'm talkin about a specific someone lol sorry ladies if the shoe fits then wear it
0.00,Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.
1.00,Chiefs fans are the only ones that claim my takes are wrong about Dogshit trash Quarterback Alex Smith.
0.00,"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch"""
1.00,Chill bitch we ain't in love
1.00,Chill with the thirst bitch my chicks right next to me! For real hoe!!
1.00,"Chill, I'm not a coon RT @AmbitiousCam: Sick of you fake bougie ass coons lol"
1.00,Chillin in the hood with my retarded ass homegirl. I feel at home.
1.00,Chillin wit my bitch who never hesitates tonight.
1.00,Chillin with my main hoe Becky http://t.co/hLKO2LnsuX
1.00,Choate Chokes On Twinkies&gt; All the damn time I bet. #lol #Cardinals
1.00,Chocolate cake is so trash.
1.00,Chop the top on the Porsche that's a headless horse ... Extendo long as an extension cord bitch I ball like Jordan and I play full court
0.00,Chris Bosh bout to disgrace the trophy like a real faggot smh
1.00,Chris Brown get bitches bruh lmao
2.00,Chris Paul trash LMFAO
1.00,Chris a faggot
1.00,Chris bosh made danny green his bitch last night
1.00,Chuck E Cheese isn't the same as when I was a kid. Chuck a skinny bitch &amp; they took away the ball pit. Man wtf
2.00,Ciara not a ghetto name.. Well kinda but it&#8217;s not &#8220;ASHANTI&#8221;
1.00,Cigarette break nd wtf are Mt eyes glowing like Charlie Murphy in the madd real world lol http://t.co/eRkuSr3Q
1.00,Citi field bitches http://t.co/gHxXmb3M
2.00,City highway skyscrapers building lights yellow blue http://t.co/kOC9uYBFqV
1.00,Claim to be a boss but you a lil broke bitch &#128514;
0.00,Clan of retards...
1.00,"Classy rich family kids doing drugs and tryina be all ghetto and shit,while actual ghetto poor kids looking for education to get outta there"
1.00,CleanUp bitch i just got off the phone with em!
2.00,Clearly I'm afraid of birds http://t.co/qA4O9Dr4vp
2.00,Cleveland is the best team for manziel honestly the OC can use the offense he had with the redskins &amp; the browns D is nice wit a def HC
1.00,"Close your eyes and let the world paint a thousand pictures, one good girl is worth a thousand bitches..."
1.00,"Cloud stay stealing peoples phrases first she takes jens by saying ""friend"" then she takes mine by saying ""my nigg"" get your own my nig dam"
1.00,Clown ass nigguh
1.00,Clowney is a bitch nigga get his ass off my team
2.00,Cmon! Need a yellow for Wilson!
1.00,"Cnt trust or won't spare a bitch ogd ,"
1.00,Cock slappin bitches since 95
1.00,Cocky bitches with front teeth that stick out from suckin they thumb &lt;
1.00,Cocoa puffs time bitch!!!!
1.00,Code of slience pussy! HM nigga free my nigga ceddy. d ridah. quan. dollah. Dre n my nigga franc lukis n my nigga j mo
1.00,Coke and white bitches.
1.00,"Col. Sanders, Part 2: ""...and those sons of bitches&#8212; they dragged it out and extended it and watered it down that I&#8217;m so goddamn mad!"""
1.00,Comcast stop being twat and actually work thanks
1.00,Come back hoe @kati_dupree843 http://t.co/1UPxvDJJNa
1.00,Come for the brothas and other MOC about culture differences like... bitch plz
1.00,Come get this catfish pussy
1.00,Come her lil bitch I want that sloppy toppy
2.00,"Come home from work to Bridesmaids, Twinkies and a bottle of wine #bestroommateever @TheFaithAnne"
1.00,"Come on Tank, break dem hoes backs!"
2.00,Come on man RT @BasedLaRock: Oreo needs to chill &#128686;RT @TheDonDrew: You know about these @PremiumPete? good or nah? http://t.co/Mw9QXG3vFW
0.00,Come on nd get that chicken niggers love dat chicken from popeyes http://t.co/YjFh2HaVav
1.00,Come out her pussy and go in her ass come out her ass and go in her mouth
1.00,Come thru Keyshia you queen of THOTs bitch!!
1.00,Comin from a fat bitch
1.00,"Commentators bitch at Bird for ""sliding"" but 2 Port guys do it to Buddy and it's Buddy's fault!?"
1.00,"Completely off topic, idgaf about that pretty hoe tho"
2.00,Conan Obrien needs to get a life with that $80 million..monkey food maybe.
1.00,"Confident in one way, pussy in another. So strange"
2.00,Confusing circumstances seem to get in the way of your high ho... More for Virgo http://t.co/nrAAI6dhVx
1.00,"Congrats on being a cunt, and doing your make up worse than a 12 year old. Ugly bitch"
1.00,"Congratulations, your just like every other stuck up materialistic American bitch. &#128079;"
2.00,"Conoc&#237; tus ojos negros 
Y ahora si que no puedo vivir sin ellos"
1.00,Control yo hoes..
1.00,Controlled the aux cord the whole two and a half hour drive home and didn't repeat a single song. Bet your boyfriend couldn't do that bitch
1.00,Cooking breakfast in the nude is wifey status? Fuck no. I have actually cooked before &amp; I aint about to get no grease burns on my nips!&#128562;&#128565;
2.00,"Cool, fun thing to ponder: the myriad of space trash traveling at thousands of miles per hour right above you &#8594; http://t.co/L7zmXIyVQy"
1.00,Coons RT @YSL_Ron: these hoes love putting spaghetti and salad on the same fucking plate....*smh*
2.00,Coors light is trash. Yuck. I don't even like beer.
1.00,Corey is trash
2.00,"Correction:
&gt;&gt;&gt;&gt;when the sky is yellow, death is upon us. No. I'm scared"
1.00,Correction: He better bring ONE classy bitch home because momma ain't going to be dealing with random hoes in the house ! &#128131;&#128131;&#128111;&#128581;
1.00,Cost $250 RT @BrandNewAndrew: &#8220;@ItsNotHarold: I ain't buying no pussy I got too many followers for that&#8221; u in Vegas. Dont miss opportunities
1.00,Coulda been fckd yo bitch &#128564;
1.00,Couldn't care less about any bitch &#128079;
1.00,Couldn't pull my nigga in ya wettest dreams hoe&#128526;
1.00,Counting money while my bitches sleep.
2.00,Country Bumpkin Word of the Day : yokel http://t.co/aBpFZgJU
1.00,"Country music and rap music both talk about the same basic shit repetitively. Cars/trucks, bitches/women, beer/drugs. Guns lol"
1.00,Cousins looking for bitches I hope RT @TheOnlyReed: THE FUCK IS THIS? http://t.co/jLrApkDlYs
1.00,Cowboys are the best in the NFC. About time these faggots got their shit together
1.00,Crack cocaine can steal your bitch from you
1.00,Craig fire that shit up hoe
1.00,Crangrape &gt; good pussy
1.00,"Crank up a little hank, sit on the hood and drink, I'm about to get my redneck on"
2.00,Craving brownies &#128553;&#128553;
1.00,Crazy ass! RT @DaRealQuitaM: I been acting so mean ratchet and ghetto I crack myself up
1.00,Crazy bitch - Buckcherry &#128076;
1.00,Creeping Death still stuck in my head bitch
1.00,Creeping with my side bitch hope I don't get caught cheating
0.00,Crew neck ass nigguh
1.00,Crop top and some high waisted shorts way to not look like an underage cunt lmfao
1.00,Cruise's recent comments make him a bigger douchebag than Charlie Sheen &amp; he didn't even have any 'Tiger Blood'
1.00,"Cruisin round the street in my 64', jockin the bitches, slappin the hoes"
1.00,"Cruising in my go kart at walmart selling cupcakes, go ahead admit faggot, this shit is tighter than butt rape~"
1.00,"Crying to the G20 that some Americans don't like you &amp; 'might' call you names, we call that being a crybaby bitch; 0bama."
1.00,Crystal got all the hoes.
1.00,Cuffin these hoes man that's where you went bad at. You prolly gettin laughed at Cuz everybody smashed that &#128564;
1.00,"Cuffing is a no no. My ring finger? Stay solo. Why be in a relationship, if you not letting your hoes go?"
